Timestamp,Latitude,Longitude,Bearing,Type,Defects or Features,RoadName,DetectedImage,RawImage
"04-12-2024 , 10:40",53.03411340806633,-2.1862963121384382,N,Major Pothole,"Minor Pothole, Moderate Pothole, Minor Longitudinal Cracking, Minor Transverse Cracking",A50,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204104042742_53.03411340806633_-2.1862963121384382_N_20.4_4.99_53594.51_aiphone_10_11_10_7_4_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204104042742_53.03411340806633_-2.1862963121384382_N_20.4_4.99_53594.51_aiphone_.jpg
"04-12-2024 , 10:19",53.04514105897397,-2.141400659456849,N,Major Pothole,"Minor Pothole, Moderate Pothole, Minor Longitudinal Cracking",Leek Road,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204101953761_53.04514105897397_-2.141400659456849_N_42.6_6.12_43015.11_aiphone_10_11_7_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204101953761_53.04514105897397_-2.141400659456849_N_42.6_6.12_43015.11_aiphone_.jpg
"04-12-2024 , 10:20",53.0458673927933,-2.1411004196852446,N,Major Pothole,"Moderate Pothole, Minor Longitudinal Cracking",Leek Road,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204102000757_53.0458673927933_-2.1411004196852446_N_43.7_6.03_43098.77_aiphone_11_7_7_7_7_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204102000757_53.0458673927933_-2.1411004196852446_N_43.7_6.03_43098.77_aiphone_.jpg
"04-12-2024 , 10:28",53.0539560969919,-2.146399123594165,W,Major Pothole,"Minor Pothole, Moderate Pothole, Minor Longitudinal Cracking",A53,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204102829248500_53.0539560969919_-2.146399123594165_W_42.3_6.25_47722.49_aiphone_10_11_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204102829248500_53.0539560969919_-2.146399123594165_W_42.3_6.25_47722.49_aiphone_.jpg
"04-12-2024 , 10:28",53.053995177615434,-2.146332277916372,W,Major Pothole,"Moderate Pothole, Minor Longitudinal Cracking",A53,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204102828747_53.053995177615434_-2.146332277916372_W_42.3_6.13_47716.25_aiphone_11_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204102828747_53.053995177615434_-2.146332277916372_W_42.3_6.13_47716.25_aiphone_.jpg
"04-12-2024 , 10:22",53.05521870497614,-2.1390076261013746,N,Major Pothole,"Moderate Pothole, Minor Longitudinal Cracking",Baddeley Green Lane,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204102222757_53.05521870497614_-2.1390076261013746_N_41.1_10.6_44161.3_aiphone_11_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204102222757_53.05521870497614_-2.1390076261013746_N_41.1_10.6_44161.3_aiphone_.jpg
"04-12-2024 , 10:26",53.06222828105092,-2.1326833963394165,S,Major Pothole,"Moderate Pothole, Minor Longitudinal Cracking, Minor Transverse Cracking",A53,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204102612251500_53.06222828105092_-2.1326833963394165_S_47.1_6.54_46420.3_aiphone_11_7_4_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204102612251500_53.06222828105092_-2.1326833963394165_S_47.1_6.54_46420.3_aiphone_.jpg
"04-12-2024 , 09:54",52.96639274340123,-2.1784787625074387,W,Major Pothole,"Moderate Pothole, Minor Longitudinal Cracking, Minor Transverse Cracking",Longton Road,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204095455758_52.96639274340123_-2.1784787625074387_W_46.0_6.52_27007.35_aiphone_11_7_7_4_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204095455758_52.96639274340123_-2.1784787625074387_W_46.0_6.52_27007.35_aiphone_.jpg
"04-12-2024 , 09:51",52.97561023849994,-2.1467090025544167,S,Major Pothole,"Moderate Pothole, Minor Longitudinal Cracking, Minor Transverse Cracking",Trentham Road,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204095126262500_52.97561023849994_-2.1467090025544167_S_46.3_6.48_24505.73_aiphone_11_7_7_4_7_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204095126262500_52.97561023849994_-2.1467090025544167_S_46.3_6.48_24505.73_aiphone_.jpg
"04-12-2024 , 09:39",52.98187022097409,-2.156686233356595,S,Major Pothole,"Severe Pothole, Minor Pothole, Minor Longitudinal Cracking",Blurton Road,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204093903765_52.98187022097409_-2.156686233356595_S_36.3_9.99_17351.84_aiphone_12_10_7_7_7_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204093903765_52.98187022097409_-2.156686233356595_S_36.3_9.99_17351.84_aiphone_.jpg
"04-12-2024 , 09:38",52.98224225174636,-2.157186549156904,S,Major Pothole,"Severe Pothole, Minor Pothole, Minor Longitudinal Cracking",Blurton Road,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204093857769_52.98224225174636_-2.157186549156904_S_22.9_6.2_17302.03_aiphone_12_10_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204093857769_52.98224225174636_-2.157186549156904_S_22.9_6.2_17302.03_aiphone_.jpg
"04-12-2024 , 09:46",52.98434807918966,-2.134315939620137,N,Major Pothole,Moderate Pothole,#,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204094634767_52.98434807918966_-2.134315939620137_N_13.8_3.91_21898.01_aiphone_11_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204094634767_52.98434807918966_-2.134315939620137_N_13.8_3.91_21898.01_aiphone_.jpg
"04-12-2024 , 09:46",52.9844607738778,-2.133843284100294,E,Major Pothole,"Moderate Pothole, Minor Longitudinal Cracking",Lightwood Road,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204094642758_52.9844607738778_-2.133843284100294_E_30.0_7.68_21943.91_aiphone_11_7_7_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204094642758_52.9844607738778_-2.133843284100294_E_30.0_7.68_21943.91_aiphone_.jpg
"04-12-2024 , 09:35",52.98553491476923,-2.1585742570459843,S,Major Pothole,"Moderate Pothole, Minor Longitudinal Cracking",Blurton Road,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204093554264500_52.98553491476923_-2.1585742570459843_S_46.0_6.53_16914.6_aiphone_11_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204093554264500_52.98553491476923_-2.1585742570459843_S_46.0_6.53_16914.6_aiphone_.jpg
"04-12-2024 , 09:35",52.98939553555101,-2.1602735202759504,S,Major Pothole,"Severe Pothole, Minor Transverse Cracking",Blurton Road,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204093514761_52.98939553555101_-2.1602735202759504_S_36.4_10.14_16458.7_aiphone_12_4_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204093514761_52.98939553555101_-2.1602735202759504_S_36.4_10.14_16458.7_aiphone_.jpg
"04-12-2024 , 09:35",52.989973006770015,-2.1602606121450663,S,Major Pothole,"Moderate Pothole, Minor Pothole",Blurton Road,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204093508771_52.989973006770015_-2.1602606121450663_S_38.9_10.6_16393.26_aiphone_11_10_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204093508771_52.989973006770015_-2.1602606121450663_S_38.9_10.6_16393.26_aiphone_.jpg
"04-12-2024 , 09:32",53.000390622764826,-2.1608248818665743,S,Major Pothole,"Moderate Pothole, Minor Longitudinal Cracking, Minor Transverse Cracking",Victoria Road,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204093252265000_53.000390622764826_-2.1608248818665743_S_46.2_6.46_14860.46_aiphone_11_7_4_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204093252265000_53.000390622764826_-2.1608248818665743_S_46.2_6.46_14860.46_aiphone_.jpg
"04-12-2024 , 10:12",53.00702276173979,-2.178870029747486,N,Major Pothole,"Minor Pothole, Moderate Pothole, Minor Longitudinal Cracking",Glebe Street,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204101208750_53.00702276173979_-2.178870029747486_N_19.4_5.57_37896.14_aiphone_10_11_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204101208750_53.00702276173979_-2.178870029747486_N_19.4_5.57_37896.14_aiphone_.jpg
"04-12-2024 , 10:12",53.007061360403895,-2.1788339875638485,N,Major Pothole,"Moderate Pothole, Minor Pothole, Minor Alligator, Minor Transverse Cracking, Minor Longitudinal Cracking",A52,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204101209754_53.007061360403895_-2.1788339875638485_N_17.6_5.14_37901.28_aiphone_11_10_10_10_1_4_7_7_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204101209754_53.007061360403895_-2.1788339875638485_N_17.6_5.14_37901.28_aiphone_.jpg
"04-12-2024 , 10:12",53.00710490439087,-2.1787933353334665,N,Major Pothole,"Severe Pothole, Minor Longitudinal Cracking, Minor Transverse Cracking",A52,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204101210751_53.00710490439087_-2.1787933353334665_N_18.2_4.93_37906.21_aiphone_12_12_7_7_4_4_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204101210751_53.00710490439087_-2.1787933353334665_N_18.2_4.93_37906.21_aiphone_.jpg
"04-12-2024 , 09:29",53.01506909541786,-2.16889925301075,S,Minor Pothole,"Minor Pothole, Minor Transverse Cracking, Minor Longitudinal Cracking",Victoria Road,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204092953759_53.01506909541786_-2.16889925301075_S_38.3_10.42_13134.09_aiphone_10_4_7_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204092953759_53.01506909541786_-2.16889925301075_S_38.3_10.42_13134.09_aiphone_.jpg
"04-12-2024 , 09:29",53.01690355874598,-2.167691420763731,S,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",A52,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204092923766_53.01690355874598_-2.167691420763731_S_39.6_11.18_12893.0_aiphone_10_7_7_7_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204092923766_53.01690355874598_-2.167691420763731_S_39.6_11.18_12893.0_aiphone_.jpg
"04-12-2024 , 09:28",53.019207450561225,-2.1635157242417336,W,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",A52,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204092850760_53.019207450561225_-2.1635157242417336_W_31.6_7.52_12514.62_aiphone_10_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204092850760_53.019207450561225_-2.1635157242417336_W_31.6_7.52_12514.62_aiphone_.jpg
"04-12-2024 , 09:28",53.01977046299726,-2.163690235465765,S,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",Botteslow Street,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204092826768_53.01977046299726_-2.163690235465765_S_39.2_11.12_12424.74_aiphone_10_7_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204092826768_53.01977046299726_-2.163690235465765_S_39.2_11.12_12424.74_aiphone_.jpg
"04-12-2024 , 09:27",53.0221332795918,-2.167624281719327,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking, Minor Transverse Cracking",Botteslow Street,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204092754759_53.0221332795918_-2.167624281719327_E_40.5_11.58_12050.62_aiphone_10_7_7_4_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204092754759_53.0221332795918_-2.167624281719327_E_40.5_11.58_12050.62_aiphone_.jpg
"04-12-2024 , 09:27",53.022191701456904,-2.168864468112588,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",Botteslow Street,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204092748262000_53.022191701456904_-2.168864468112588_E_46.8_6.57_11970.9_aiphone_10_10_7_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204092748262000_53.022191701456904_-2.168864468112588_E_46.8_6.57_11970.9_aiphone_.jpg
"04-12-2024 , 09:02",53.022468807175756,-2.123583583161235,E,Minor Pothole,Minor Pothole,Brook House Lane,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204090256765_53.022468807175756_-2.123583583161235_E_37.4_10.1_2924.53_aiphone_10_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204090256765_53.022468807175756_-2.123583583161235_E_37.4_10.1_2924.53_aiphone_.jpg
"04-12-2024 , 09:07",53.022469729185104,-2.1235379856079817,W,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",Brook House Lane,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204090711767_53.022469729185104_-2.1235379856079817_W_39.1_11.08_5005.76_aiphone_10_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204090711767_53.022469729185104_-2.1235379856079817_W_39.1_11.08_5005.76_aiphone_.jpg
"04-12-2024 , 09:16",53.023212240077555,-2.150716558098793,W,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",A52,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204091602775_53.023212240077555_-2.150716558098793_W_7.5_4.61_7839.67_aiphone_10_7_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204091602775_53.023212240077555_-2.150716558098793_W_7.5_4.61_7839.67_aiphone_.jpg
"04-12-2024 , 09:00",53.02324566291645,-2.150840316899121,E,Minor Pothole,"Moderate Pothole, Minor Pothole, Minor Longitudinal Cracking",A52,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204090016765_53.02324566291645_-2.150840316899121_E_45.7_6.41_967.61_aiphone_11_10_7_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204090016765_53.02324566291645_-2.150840316899121_E_45.7_6.41_967.61_aiphone_.jpg
"04-12-2024 , 09:15",53.02391728386283,-2.1476352028548717,W,Minor Pothole,"Minor Pothole, Minor Transverse Cracking, Minor Longitudinal Cracking",A52,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204091501770_53.02391728386283_-2.1476352028548717_W_7.4_4.42_7616.5_aiphone_10_4_4_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204091501770_53.02391728386283_-2.1476352028548717_W_7.4_4.42_7616.5_aiphone_.jpg
"04-12-2024 , 09:00",53.02393505349755,-2.1478005358949304,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",A52,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204090033765_53.02393505349755_-2.1478005358949304_E_46.0_6.37_1185.81_aiphone_10_10_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204090033765_53.02393505349755_-2.1478005358949304_E_46.0_6.37_1185.81_aiphone_.jpg
"04-12-2024 , 09:03",53.024207800626755,-2.1215681545436382,N,Minor Pothole,Minor Pothole,Brook House Lane,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204090321771_53.024207800626755_-2.1215681545436382_N_28.4_7.84_3174.78_aiphone_10_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204090321771_53.024207800626755_-2.1215681545436382_N_28.4_7.84_3174.78_aiphone_.jpg
"04-12-2024 , 08:58",53.02448800764978,-2.1550474874675274,S,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking, Minor Transverse Cracking",Leek Road,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204085804738_53.02448800764978_-2.1550474874675274_S_17.1_5.33_512.92_aiphone_10_7_7_7_7_7_4_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204085804738_53.02448800764978_-2.1550474874675274_S_17.1_5.33_512.92_aiphone_.jpg
"04-12-2024 , 09:13",53.02455950528383,-2.145047625526786,W,Minor Pothole,"Minor Pothole, Minor Alligator, Minor Longitudinal Cracking, Minor Transverse Cracking",A52,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204091319773_53.02455950528383_-2.145047625526786_W_4.3_3.24_7428.48_aiphone_10_1_7_4_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204091319773_53.02455950528383_-2.145047625526786_W_4.3_3.24_7428.48_aiphone_.jpg
"04-12-2024 , 09:00",53.02456864155829,-2.145169749855995,E,Minor Pothole,"Minor Pothole, Minor Transverse Cracking",A52,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204090048768_53.02456864155829_-2.145169749855995_E_46.2_6.33_1375.82_aiphone_10_4_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204090048768_53.02456864155829_-2.145169749855995_E_46.2_6.33_1375.82_aiphone_.jpg
"04-12-2024 , 09:13",53.02458469290286,-2.1449408400803804,W,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking, Minor Alligator",A52,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204091301766_53.02458469290286_-2.1449408400803804_W_9.6_3.23_7421.49_aiphone_10_7_1_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204091301766_53.02458469290286_-2.1449408400803804_W_9.6_3.23_7421.49_aiphone_.jpg
"04-12-2024 , 10:47",53.02473678253591,-2.1548451483249664,N,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",Leek Road,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204104744740_53.02473678253591_-2.1548451483249664_N_43.3_6.04_56788.5_aiphone_10_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204104744740_53.02473678253591_-2.1548451483249664_N_43.3_6.04_56788.5_aiphone_.jpg
"04-12-2024 , 10:47",53.02486871369183,-2.1546860178932548,N,Minor Pothole,"Moderate Pothole, Minor Pothole, Minor Transverse Cracking, Minor Longitudinal Cracking",Leek Road,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204104746749_53.02486871369183_-2.1546860178932548_N_42.3_12.0_56811.58_aiphone_11_10_4_7_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204104746749_53.02486871369183_-2.1546860178932548_N_42.3_12.0_56811.58_aiphone_.jpg
"04-12-2024 , 09:12",53.02487562876195,-2.1436891704797745,W,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking, Minor Alligator",A52,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204091237769_53.02487562876195_-2.1436891704797745_W_27.2_7.22_7327.33_aiphone_10_7_1_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204091237769_53.02487562876195_-2.1436891704797745_W_27.2_7.22_7327.33_aiphone_.jpg
"04-12-2024 , 09:12",53.02492428570986,-2.1434797067195177,W,Minor Pothole,"Minor Pothole, Minor Transverse Cracking, Minor Longitudinal Cracking",A52,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204091235767_53.02492428570986_-2.1434797067195177_W_22.3_6.09_7313.54_aiphone_10_4_7_7_4_7_4_4_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204091235767_53.02492428570986_-2.1434797067195177_W_22.3_6.09_7313.54_aiphone_.jpg
"04-12-2024 , 10:46",53.02515566814691,-2.1607196889817715,S,Minor Pothole,"Moderate Pothole, Minor Pothole, Minor Transverse Cracking, Minor Longitudinal Cracking",A5008,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markred/20241204104633744_53.02515566814691_-2.1607196889817715_S_15.0_6.41_56301.68_aiphone_11_10_4_4_7_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204104633744_53.02515566814691_-2.1607196889817715_S_15.0_6.41_56301.68_aiphone_.jpg
"04-12-2024 , 09:01",53.02529568783939,-2.1365102380514145,E,Minor Pothole,Minor Pothole,Werrington Road,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204090138266000_53.02529568783939_-2.1365102380514145_E_45.7_6.34_1975.3_aiphone_10_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204090138266000_53.02529568783939_-2.1365102380514145_E_45.7_6.34_1975.3_aiphone_.jpg
"04-12-2024 , 09:12",53.025359767489135,-2.1408226434141397,W,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",A52,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204091210767_53.025359767489135_-2.1408226434141397_W_34.0_9.83_7124.29_aiphone_10_7_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204091210767_53.025359767489135_-2.1408226434141397_W_34.0_9.83_7124.29_aiphone_.jpg
"04-12-2024 , 09:01",53.02538480842486,-2.1417145198211074,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking, Minor Transverse Cracking, Minor Alligator",A52,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204090108765_53.02538480842486_-2.1417145198211074_E_41.4_11.76_1625.36_aiphone_10_7_4_7_4_7_4_7_4_1_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204090108765_53.02538480842486_-2.1417145198211074_E_41.4_11.76_1625.36_aiphone_.jpg
"04-12-2024 , 09:01",53.02541772834957,-2.141266716644168,E,Minor Pothole,"Minor Pothole, Minor Longitudinal Cracking",A52,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/Markorange/20241204090111265000_53.02541772834957_-2.141266716644168_E_43.2_6.15_1655.55_aiphone_10_7_7_7_7_.jpg,https://platform.roadmetrics.ai/stoke_on_trent_12_2024/raw/20241204090111265000_53.02541772834957_-2.141266716644168_E_43.2_6.15_1655.55_aiphone_.jpg
